'2023-03-11T16:00:00Z', 'EmailSent', 'user5@contoso.com', '10.0.0.2', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Exchange', '-', 'Succeeded', '-', '{"Recipients": "["external@example.com"]","Subject": "CONFIDENTIAL: PII Data"}', 'T1567', 'Exfiltration Over C2 Channel'
'2023-03-13T09:00:00Z', 'AccountDeleted', 'user4@contoso.com', '10.0.0.1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Succeeded', '-', '{"DeletedBy": "admin@contoso.com"}', 'T1070', 'Indicator Removal on Host'
'2023-03-14T11:00:00Z', 'UserLoggedIn', 'user6@contoso.com', '10.0.0.4', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Succeeded', '-', '{"LogonType": "RemoteInteractive","AuthenticationType": "Kerberos"}', 'T1078', 'Valid Accounts'
'2023-03-16T14:00:00Z', 'EmailSent', 'user3@contoso.com', '10.0.0.2', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Exchange', '-', 'Succeeded', '-', '{"Recipients": "["user1@contoso.com"]","Subject": "URGENT: CHECK THIS OUT NOW!"}', 'T1566', 'Phishing'
'2023-03-16T18:01:00Z', 'BruteForce', '-', '192.168.1.2', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Failed', '-', '{"Username": "user1@contoso.com","Password": "Password123!"}', 'T1110', 'Brute Force'
'2023-03-16T18:15:00Z', 'BruteForce', '-', '192.168.1.3', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Failed', '-', '{"Username": "user2@contoso.com","Password": "P@ssw0rd123!"}', 'T1110', 'Brute Force'
'2023-03-16T18:30:00Z', 'BruteForce', '-', '192.168.1.4', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Failed', '-', '{"Username": "user3@contoso.com", "Password": "qwerty123!"}', 'T1110', 'Brute Force'
'2023-03-16T18:45:00Z', 'BruteForce', '-', '192.168.1.5', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Failed', '-', '{"Username": "user4@contoso.com", "Password": "Passw0rd!"}', 'T1110', 'Brute Force'
'2023-03-16T19:01:00Z', 'BruteForce', '-', '192.168.1.6', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Failed', '-', '{"Username": "user5@contoso.com", "Password": "abc123!"}', 'T1110', 'Brute Force'
'2023-03-16T19:15:00Z', 'BruteForce', '-', '192.168.1.7', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Failed', '-', '{"Username": "user6@contoso.com", "Password": "password1!"}', 'T1110', 'Brute Force'
'2023-03-16T19:30:00Z', 'BruteForce', '-', '192.168.1.8', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Failed', '-', '{"Username": "user7@contoso.com", "Password": "P@ssword123!"}', 'T1110', 'Brute Force'
'2023-03-16T19:45:00Z', 'BruteForce', '-', '192.168.1.9', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Failed', '-', '{"Username": "user8@contoso.com", "Password": "Qwerty123!"}', 'T1110', 'Brute Force'
'2023-03-17T08:00:00Z', 'MailboxCreated', 'user8@contoso.com', '10.0.0.3', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Exchange', '-', 'Succeeded', '-', '{"MailboxType": "User","DisplayName": "User 8","RecipientTypeDetails": "UserMailbox"}', 'T1078', 'Valid Accounts'
'2023-03-18T10:00:00Z', 'UserPasswordReset', 'user5@contoso.com', '10.0.0.2', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Succeeded', '-', '{"ResetBy": "admin@contoso.com","TargetUser": "user5@contoso.com"}', 'T1003', 'Credential Dumping'
'2023-03-18T10:30:00Z', 'ConsentToApp', '-', '192.168.1.10', '-', 'Azure Active Directory', '-', 'Success', '-', '{"ApplicationName": "MyApp","PermissionsGranted": "Read user profiles"}', 'T1528', 'Abuse Elevation of Privileges'
'2023-03-18T11:00:00Z', 'PowerShellExecution', '-', '192.168.1.11', 'PowerShell/7.2.1', 'Azure Active Directory', '-', 'Success', '-', '{"CommandExecuted": "Get-AzureADUser -All $true"}', 'T1086', 'PowerShell'
'2023-03-18T11:15:00Z', 'PowerShellExecution', '-', '192.168.1.12', 'PowerShell/7.2.1', 'Exchange Online', '-', 'Success', '-', '{"CommandExecuted": "Set-Mailbox -Identity user1@contoso.com -ForwardingAddress user2@contoso.com -DeliverToMailboxAndForward $false"}', 'T1086', 'PowerShell'
'2023-03-18T11:30:00Z', 'PowerShellExecution', '-', '192.168.1.13', 'PowerShell/7.2.1', 'Microsoft Teams', '-', 'Success', '-', '{"CommandExecuted": "New-Team -DisplayName "My New Team" -AccessType Private"}', 'T1086', 'PowerShell'
'2023-03-18T11:45:00Z', 'PowerShellExecution', '-', '192.168.1.14', 'PowerShell/7.2.1', 'Azure Active Directory', '-', 'Success', '-', '{"CommandExecuted": "New-AzureADUser -DisplayName "New User" -UserPrincipalName "newuser@contoso.com" -UsageLocation US -Password "Password123!""}', 'T1086', 'PowerShell'
'2023-03-18T12:00:00Z', 'AccountCreated', 'attacker@evil.com', '192.168.1.1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Succeeded', '-', '{"CreatedUser": "attacker@evil.com","IPAddress": "192.168.1.1"}', 'T1136', 'Create Account'
'2023-03-18T14:00:00Z', 'EmailSent', 'user6@contoso.com', '10.0.0.2', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Exchange', '-', 'Succeeded', '-', '{"Recipients": ["user2@contoso.com"],"Subject": "IMPORTANT: PASSWORD RESET REQUIRED"}', 'T1566', 'Phishing'
'2023-03-19T09:00:00Z', 'AccountDeleted', 'user7@contoso.com', '10.0.0.1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 ((KHTML like Gecko)) Chrome/97.0.4692.71 Safari/537.36', 'Azure Active Directory', '-', 'Succeeded', '-', '{"DeletedBy": "admin@contoso.com"}', 'T1070', 'Indicator Removal on Host'
'2023-03-20T14:00:00Z', 'AddMemberToRole', '-', '192.168.1.15', '-', 'Azure Active Directory', '-', 'Success', '-', '{"RoleName": "Security Administrator","UserAdded": "user1@contoso.com"}', 'T1098', 'Account Manipulation'
'2023-03-21T13:30:00Z', 'AddMemberToRole', '-', '192.168.1.16', '-', 'Azure Active Directory', '-', 'Success', '-', '{"RoleName": "Compliance Administrator","UserAdded": "user2@contoso.com"}', 'T1098', 'Account Manipulation'
